"ID товара","Визиты","Просмотры","Посетители","Конверсия (Заявка на кредит)","Конверсия (Звонок)"
"391063","15","498","12","0.0","0.0"
"391113","12","272","12","0.0","0.0"
"391164","13","604","12","0.0","0.0"
"398149","13","295","12","0.0","0.0"
"398182","18","464","12","0.0","0.0"
"403057","16","475","12","0.0","0.0"
"403146","14","991","12","0.0","0.0"
"403438","16","634","12","0.0","0.0"
"40818","12","1017","12","0.0","0.0"
"408569","12","462","12","0.0","0.0"
"408589","13","319","12","0.0","0.0"
"408779","12","704","12","0.0","0.0"
"413733","14","518","12","0.0","0.0"
"416682","13","290","12","0.0","0.0"
"416863","12","730","12","0.0","0.0"
"417024","12","625","12","0.0","0.0"
"417091","15","757","12","0.0","0.0"
"417334","12","677","12","0.0","0.0"
"428452","12","248","12","0.0","0.0"
"434256","12","294","12","0.0","0.0"
"434259","14","535","12","0.0","0.0"
"440101","13","669","12","0.0","0.0"
"444165","14","539","12","0.0","0.0"
"445729","13","411","12","0.0","0.0"
"445917","15","611","12","0.0","0.0"
"446007","12","585","12","0.0","0.0"
"45435","15","286","12","0.0","0.0"
"458447","13","628","12","0.0","0.0"
"45944","14","768","12","0.0","0.0"
"464619","15","588","12","0.0","0.0"
"468043","13","559","12","0.0","0.0"
"48612","13","670","12","0.0","0.0"
"52011","16","315","12","0.0","0.0"
"52475","13","386","12","0.0","0.0"
"53682","13","604","12","0.0","0.0"
"53898","16","570","12","0.0","0.0"
"66182","13","602","12","0.0","0.0"
"69134","12","694","12","0.0","0.0"
"72376","12","493","12","0.0","0.0"
"86186","12","643","12","0.0","0.0"
"96231","12","560","12","0.0","0.0"
"97203","13","776","12","0.0","0.0"
"98843","13","257","12","0.0","0.0"
"101634","12","813","11","0.0","0.0"
"102203","11","378","11","0.0","0.0"
"102213","12","383","11","0.0","0.0"
"103058","11","376","11","0.0","0.0"
"103341","13","391","11","0.0","0.0"
"108893","11","206","11","0.0","0.0"
"109697","11","274","11","0.0","0.0"
"109976","13","442","11","0.0","0.0"
"110184","11","597","11","0.0","0.0"
"110227","15","1194","11","0.0","0.0"
"110335","15","481","11","0.0","0.0"
"119619","11","252","11","0.0","0.0"
"125376","11","419","11","0.0","0.0"
"131739","15","577","11","0.0","0.0"
"133305","12","252","11","0.0","0.0"
"134427","12","492","11","0.0","0.0"
"140765","11","182","11","0.0","0.0"
"141833","11","326","11","0.0","0.0"
"148715","12","340","11","0.0","0.0"
"160976","11","190","11","0.0","0.0"
"163150","11","438","11","0.0","0.0"
"163464","13","736","11","0.0","0.0"
"171944","12","544","11","0.0","0.0"
"177773","11","618","11","0.0","0.0"
"177867","14","706","11","0.0","0.0"
"178110","16","793","11","0.0","0.0"
"178210","11","726","11","0.0","0.0"
"178279","11","1109","11","0.0","0.0"
"187814","11","520","11","0.0","0.0"
"191085","11","532","11","0.0","0.0"
"194393","13","597","11","0.0","0.0"
"194522","13","574","11","0.0","0.0"
"194864","12","860","11","0.0","0.0"
"194932","11","178","11","0.0","0.0"
"195018","11","166","11","0.0","0.0"
"198252","12","191","11","0.0","0.0"
"201000","11","143","11","0.0","0.0"
"201090","12","240","11","0.0","0.0"
"201111","11","249","11","0.0","0.0"
"201145","11","647","11","0.0","0.0"
"201173","11","335","11","0.0","0.0"
"203240","11","321","11","0.0","0.0"
"205609","12","375","11","0.0","0.0"
"208057","11","538","11","0.0","0.0"
"209337","14","341","11","0.0","0.0"
"218281","13","431","11","0.0","0.0"
"218462","12","351","11","0.0","0.0"
"218511","11","371","11","0.0","0.0"
"218836","11","272","11","0.0","0.0"
"219322","13","605","11","0.0","0.0"
"245450","12","500","11","0.0","0.0"
"245749","11","403","11","0.0","0.0"
"245757","11","317","11","0.0","0.0"
"246130","21","681","11","0.0","0.0"
"246214","11","246","11","0.0","0.0"
"246322","12","230","11","0.0","0.0"
"246356","12","648","11","0.0","0.0"
"248736","14","496","11","0.0","0.0"
"25121","12","384","11","0.0","0.0"
"252672","11","351","11","0.0","0.0"
"252972","11","210","11","0.0","0.0"
"253116","11","333","11","0.0","0.0"
"253248","13","456","11","0.0","0.0"
"253437","11","613","11","0.0","0.0"
"254271","13","587","11","0.0","0.0"
"259629","11","637","11","0.0","0.0"
"260168","12","278","11","0.0","0.0"
"278468","13","400","11","0.0","0.0"
"278478","12","434","11","0.0","0.0"
"285542","13","442","11","0.0","0.0"
"292322","14","755","11","0.0","0.0"
"297640","11","647","11","0.0","0.0"
"299350","12","370","11","0.0","0.0"
"299731","11","359","11","0.0","0.0"
"302647","11","68","11","0.0","0.0"
"336488","11","797","11","0.0","0.0"
"336838","11","385","11","0.0","0.0"
"337167","11","505","11","0.0","0.0"
"337430","12","587","11","0.0","0.0"
"337476","11","844","11","0.0","0.0"
"337486","11","473","11","0.0","0.0"
"337590","11","601","11","0.0","0.0"
"337622","11","636","11","0.0","0.0"
"346374","11","212","11","0.0","0.0"
"356089","12","515","11","0.0","0.0"
"359083","11","103","11","0.0","0.0"
"361840","11","480","11","0.0","0.0"
"390470","11","222","11","0.0","0.0"
"390998","11","211","11","0.0","0.0"
"398120","11","912","11","0.0","0.0"
"398490","13","408","11","0.0","0.0"
"402937","12","672","11","0.0","0.0"
"413469","12","1113","11","0.0","0.0"
"413585","12","652","11","0.0","0.0"
"416883","15","428","11","0.0","0.0"
"42950","11","104","11","0.0","0.0"
"439856","11","193","11","0.0","0.0"
"440099","11","262","11","0.0","0.0"
"440404","11","355","11","0.0","0.0"
"444010","13","661","11","0.0","0.0"
"444209","11","704","11","0.0","0.0"
"458304","11","426","11","0.0","0.0"
"458483","11","485","11","0.0","0.0"
"458676","12","785","11","0.0","0.0"
"464466","11","300","11","0.0","0.0"
"466886","11","496","11","0.0","0.0"
"467841","11","547","11","0.0","0.0"
"469295","11","522","11","0.0","0.0"
"470400","11","652","11","0.0","0.0"
"5152","11","116","11","0.0","0.0"
"54427","12","274","11","0.0","0.0"
"56058","13","438","11","0.0","0.0"
"5617","12","341","11","0.0","0.0"
"5650","11","210","11","0.0","0.0"
"59934","12","194","11","0.0","0.0"
"63024","12","262","11","0.0","0.0"
"68644","11","818","11","0.0","0.0"
"84476","12","405","11","0.0","0.0"
"93699","11","305","11","0.0","0.0"
"96290","11","622","11","0.0","0.0"
"98846","15","284","11","0.0","0.0"
"98941","11","377","11","0.0","0.0"
"100538","10","430","10","0.0","0.0"
"100929","11","488","10","0.0","0.0"
"101313","10","234","10","0.0","0.0"
"103719","10","136","10","0.0","0.0"
"103929","11","238","10","0.0","0.0"
"104146","10","562","10","0.0","0.0"
"104265","10","127","10","0.0","0.0"
"105756","10","433","10","0.0","0.0"
"105821","11","234","10","0.0","0.0"
"115287","10","435","10","0.0","0.0"
"115795","10","428","10","0.0","0.0"
"118690","11","260","10","0.0","0.0"
"120070","10","471","10","0.0","0.0"
"125686","11","263","10","0.0","0.0"
"130645","10","233","10","0.0","0.0"
"130857","10","316","10","0.0","0.0"
"130913","14","137","10","0.0","0.0"
"131567","10","493","10","0.0","0.0"
"131669","12","648","10","0.0","0.0"
"132364","10","386","10","0.0","0.0"
"132381","12","307","10","0.0","0.0"
"133354","10","660","10","0.0","0.0"
"133740","11","932","10","0.0","0.0"
"135934","11","331","10","0.0","0.0"
"140382","10","876","10","0.0","0.0"
"141056","12","381","10","0.0","0.0"
"141322","10","516","10","0.0","0.0"
"141462","10","336","10","0.0","0.0"
"141821","11","458","10","0.0","0.0"
"148270","10","481","10","0.0","0.0"
"148609","12","495","10","0.0","0.0"
"149293","11","190","10","0.0","0.0"
"149397","10","590","10","0.0","0.0"
"163214","13","550","10","0.0","0.0"
"163364","13","274","10","0.0","0.0"
"163550","10","334","10","0.0","0.0"
"171839","11","510","10","0.0","0.0"
"171904","10","193","10","0.0","0.0"
"171907","10","539","10","0.0","0.0"
"177640","10","556","10","0.0","0.0"
"177709","12","287","10","0.0","0.0"
"177817","12","491","10","0.0","0.0"
"177833","15","425","10","0.0","0.0"
"194257","12","733","10","0.0","0.0"
"194346","13","350","10","0.0","0.0"
"194384","10","276","10","0.0","0.0"
"194629","11","307","10","0.0","0.0"
"198658","10","350","10","0.0","0.0"
"199908","12","494","10","0.0","0.0"
"200203","10","863","10","0.0","0.0"
"201624","10","411","10","0.0","0.0"
"207599","12","400","10","0.0","0.0"
"207969","12","642","10","0.0","0.0"
"208003","10","242","10","0.0","0.0"
"214418","12","753","10","0.0","0.0"
"216444","10","334","10","0.0","0.0"
"217114","11","302","10","0.0","0.0"
"217218","10","798","10","0.0","0.0"
"218039","12","343","10","0.0","0.0"
"218612","11","642","10","0.0","0.0"
"21871","12","305","10","0.0","0.0"
"23049","10","746","10","0.0","0.0"
"241544","12","1124","10","0.0","0.0"
"245981","12","407","10","0.0","0.0"
"253321","12","263","10","0.0","0.0"
"253546","12","482","10","0.0","0.0"
"254084","12","644","10","0.0","0.0"
"255980","10","462","10","0.0","0.0"
"259938","10","347","10","0.0","0.0"
"263926","11","357","10","0.0","0.0"
"264211","11","670","10","0.0","0.0"
"267014","10","463","10","0.0","0.0"
"267299","15","471","10","0.0","0.0"
"278550","10","786","10","0.0","0.0"
"285514","15","559","10","0.0","0.0"
"293306","10","667","10","0.0","0.0"
"293417","11","413","10","0.0","0.0"
"293662","11","469","10","0.0","0.0"
"299747","10","543","10","0.0","0.0"
"300159","16","387","10","0.0","0.0"
"336075","11","931","10","0.0","0.0"
"336856","10","454","10","0.0","0.0"
"337090","11","644","10","0.0","0.0"
"337420","24","877","10","0.0","0.0"
"337444","10","249","10","0.0","0.0"
"337452","13","525","10","0.0","0.0"
"337958","10","106","10","0.0","0.0"
"355765","14","270","10","0.0","0.0"
"355980","12","262","10","0.0","0.0"
"361945","10","555","10","0.0","0.0"
"38550","11","127","10","0.0","0.0"
"390850","11","275","10","0.0","0.0"
"403161","11","1025","10","0.0","0.0"
"40365","13","858","10","0.0","0.0"
"408543","10","224","10","0.0","0.0"
"412885","11","589","10","0.0","0.0"
"413153","10","719","10","0.0","0.0"
"413383","11","532","10","0.0","0.0"
"416564","13","295","10","0.0","0.0"
"416759","10","456","10","0.0","0.0"
"416810","10","253","10","0.0","0.0"
"416894","12","477","10","0.0","0.0"
"416934","12","596","10","0.0","0.0"
"416956","11","543","10","0.0","0.0"
"417017","10","676","10","0.0","0.0"
"417121","10","752","10","0.0","0.0"
"417150","10","394","10","0.0","0.0"
"423129","10","487","10","0.0","0.0"
"423215","12","545","10","0.0","0.0"
"439835","11","509","10","0.0","0.0"
"444124","10","444","10","0.0","0.0"
"44927","15","794","10","0.0","0.0"
"45013","10","242","10","0.0","0.0"
"455207","10","773","10","0.0","0.0"
"455251","10","258","10","0.0","0.0"
"45567","11","980","10","0.0","0.0"
"458302","10","148","10","0.0","0.0"
"458351","10","223","10","0.0","0.0"
"459039","12","566","10","0.0","0.0"
"459073","10","165","10","0.0","0.0"
"470208","12","141","10","0.0","0.0"
"478869","10","456","10","0.0","0.0"
"48726","10","289","10","0.0","0.0"
"50176","12","350","10","0.0","0.0"
"57769","10","671","10","0.0","0.0"
"60535","10","370","10","0.0","0.0"
"63650","11","784","10","0.0","0.0"
"68849","11","192","10","0.0","0.0"
"69002","13","1160","10","0.0","0.0"
"71378","10","1015","10","0.0","0.0"
"71504","11","310","10","0.0","0.0"
"71512","10","275","10","0.0","0.0"
"74443","10","260","10","0.0","0.0"
"82746","10","232","10","0.0","0.0"
"90360","10","446","10","0.0","0.0"
"96114","12","255","10","0.0","0.0"
"97206","10","860","10","0.0","0.0"
"97274","10","489","10","0.0","0.0"
"97387","10","221","10","0.0","0.0"
"98741","11","234","10","0.0","0.0"
"100178","10","274","9","0.0","0.0"
"103041","9","374","9","0.0","0.0"
"103194","11","983","9","0.0","0.0"
"103378","10","489","9","0.0","0.0"
"103709","9","102","9","0.0","0.0"
"103800","9","361","9","0.0","0.0"
"104672","10","195","9","0.0","0.0"
"106346","9","378","9","0.0","0.0"
"108204","9","313","9","0.0","0.0"
"108250","10","348","9","0.0","0.0"
"108337","9","188","9","0.0","0.0"
"108607","10","851","9","0.0","0.0"
"108634","9","476","9","0.0","0.0"
"108747","11","364","9","0.0","0.0"
"108778","9","606","9","0.0","0.0"
"110323","9","199","9","0.0","0.0"
"125155","9","599","9","0.0","0.0"
"125536","9","339","9","0.0","0.0"
"125673","9","551","9","0.0","0.0"
"130550","11","299","9","0.0","0.0"
"131204","9","170","9","0.0","0.0"
"131422","10","403","9","0.0","0.0"
"132301","9","486","9","0.0","0.0"
"132389","9","656","9","0.0","0.0"
"132681","9","359","9","0.0","0.0"
"132820","11","485","9","0.0","0.0"
"133267","9","102","9","0.0","0.0"
"133746","13","577","9","0.0","0.0"
"135276","9","243","9","0.0","0.0"
"135890","10","502","9","0.0","0.0"
"135912","11","454","9","0.0","0.0"
"140286","10","556","9","0.0","0.0"
"141617","9","439","9","0.0","0.0"
"141620","9","267","9","0.0","0.0"
"148239","9","351","9","0.0","0.0"
"149557","9","504","9","0.0","0.0"
"14990","10","411","9","0.0","0.0"
"151815","9","414","9","0.0","0.0"
"160950","9","359","9","0.0","0.0"
"163074","10","680","9","0.0","0.0"
"163204","11","217","9","0.0","0.0"
"17466","10","391","9","0.0","0.0"
"177873","11","260","9","0.0","0.0"
"178111","9","730","9","0.0","0.0"
"178163","11","344","9","0.0","0.0"
"187728","10","342","9","0.0","0.0"
"191274","10","432","9","0.0","0.0"
"194360","9","612","9","0.0","0.0"
"194579","9","235","9","0.0","0.0"
"194634","9","584","9","0.0","0.0"
"200986","9","281","9","0.0","0.0"
"201097","9","580","9","0.0","0.0"
"201107","9","187","9","0.0","0.0"
"201184","10","182","9","0.0","0.0"
"203226","10","608","9","0.0","0.0"
"203409","9","198","9","0.0","0.0"
"205384","9","559","9","0.0","0.0"
"20539","10","490","9","0.0","0.0"
"205630","11","285","9","0.0","0.0"
"207531","9","559","9","0.0","0.0"
"208155","9","563","9","0.0","0.0"
"208274","10","734","9","0.0","0.0"
"209282","10","265","9","0.0","0.0"
"209358","9","302","9","0.0","0.0"
"209506","9","454","9","0.0","0.0"
"214336","9","353","9","0.0","0.0"
"214746","10","281","9","0.0","0.0"
"216350","10","261","9","0.0","0.0"
"217058","12","301","9","0.0","0.0"
"217261","9","622","9","0.0","0.0"
"217524","9","678","9","0.0","0.0"
"217964","9","235","9","0.0","0.0"
"218007","9","399","9","0.0","0.0"
"21869","9","345","9","0.0","0.0"
"219017","12","471","9","0.0","0.0"
"235122","10","278","9","0.0","0.0"
"23990","9","145","9","0.0","0.0"
"245559","9","427","9","0.0","0.0"
"245572","9","436","9","0.0","0.0"
"246205","9","487","9","0.0","0.0"
"246315","9","159","9","0.0","0.0"
"246744","10","346","9","0.0","0.0"
"246999","9","207","9","0.0","0.0"
"247008","9","99","9","0.0","0.0"
"247087","10","540","9","0.0","0.0"
"247088","9","266","9","0.0","0.0"
"248530","10","443","9","0.0","0.0"
"248828","9","186","9","0.0","0.0"
"252809","9","303","9","0.0","0.0"
"252883","10","396","9","0.0","0.0"
"253275","11","317","9","0.0","0.0"
"253462","11","261","9","0.0","0.0"
"253822","9","326","9","0.0","0.0"
"254292","10","447","9","0.0","0.0"
"254296","9","325","9","0.0","0.0"
"259667","9","675","9","0.0","0.0"
"264026","9","278","9","0.0","0.0"
"264240","9","232","9","0.0","0.0"
"275921","28","894","9","0.0","0.0"
"282405","9","859","9","0.0","0.0"
"282428","9","291","9","0.0","0.0"
"292228","9","432","9","0.0","0.0"
"293376","9","231","9","0.0","0.0"
"293517","10","504","9","0.0","0.0"
"297281","12","615","9","0.0","0.0"
"297881","9","577","9","0.0","0.0"
"300154","9","243","9","0.0","0.0"
"336147","9","63","9","0.0","0.0"
"336753","9","351","9","0.0","0.0"
"336762","9","608","9","0.0","0.0"
"336936","10","105","9","0.0","0.0"
"336995","10","462","9","0.0","0.0"
"337035","11","349","9","0.0","0.0"
"337267","9","752","9","0.0","0.0"
"337313","9","292","9","0.0","0.0"
"337357","9","191","9","0.0","0.0"
"337566","12","808","9","0.0","0.0"
"346364","15","98","9","0.0","0.0"
"348441","9","167","9","0.0","0.0"
"350559","10","223","9","0.0","0.0"
"350606","11","132","9","0.0","0.0"
"35114","9","578","9","0.0","0.0"
"355021","11","638","9","0.0","0.0"
"355874","9","1135","9","0.0","0.0"
"356048","9","257","9","0.0","0.0"
"356093","9","263","9","0.0","0.0"
"358968","9","268","9","0.0","0.0"
"358983","10","475","9","0.0","0.0"
"361720","9","173","9","0.0","0.0"
"390853","9","349","9","0.0","0.0"
"391162","10","333","9","0.0","0.0"
"398865","10","225","9","0.0","0.0"
"398940","9","522","9","0.0","0.0"
"39999","9","183","9","0.0","0.0"
"403052","9","377","9","0.0","0.0"
"403248","10","273","9","0.0","0.0"
"408592","10","549","9","0.0","0.0"
"408607","10","123","9","0.0","0.0"
"408696","9","255","9","0.0","0.0"
"408805","11","330","9","0.0","0.0"
"41063","10","79","9","0.0","0.0"
"413471","15","386","9","0.0","0.0"
"413501","9","344","9","0.0","0.0"
"413594","10","924","9","0.0","0.0"
"416571","9","600","9","0.0","0.0"
"416902","9","214","9","0.0","0.0"
"416986","10","421","9","0.0","0.0"
"417146","9","898","9","0.0","0.0"
"434263","9","124","9","0.0","0.0"
"438027","9","375","9","0.0","0.0"
"440210","9","131","9","0.0","0.0"
"44029","9","452","9","0.0","0.0"
"440511","9","348","9","0.0","0.0"
"445733","13","253","9","0.0","0.0"
"445747","9","496","9","0.0","0.0"
"455318","9","410","9","0.0","0.0"
"458470","9","901","9","0.0","0.0"
"458860","15","517","9","0.0","0.0"
"458872","10","198","9","0.0","0.0"
"458949","10","357","9","0.0","0.0"
"463925","10","340","9","0.0","0.0"
"467211","10","438","9","0.0","0.0"
"467947","9","125","9","0.0","0.0"
"467962","9","85","9","0.0","0.0"
"470611","10","532","9","0.0","0.0"
"470906","9","136","9","0.0","0.0"
"49311","9","227","9","0.0","0.0"
"50236","10","497","9","0.0","0.0"
"53996","9","425","9","0.0","0.0"
"55442","11","562","9","0.0","0.0"
"56972","9","73","9","0.0","0.0"
"57774","10","520","9","0.0","0.0"
"59692","9","563","9","0.0","0.0"
"60010","10","809","9","0.0","0.0"
"63997","9","278","9","0.0","0.0"
"65467","9","72","9","0.0","0.0"
"66431","10","566","9","0.0","0.0"
"66588","9","779","9","0.0","0.0"
"66595","9","365","9","0.0","0.0"
"67204","11","265","9","0.0","0.0"
"68815","9","420","9","0.0","0.0"
"68974","12","318","9","0.0","0.0"
"69057","11","455","9","0.0","0.0"
"74945","9","332","9","0.0","0.0"
"86234","9","288","9","0.0","0.0"
"86320","9","398","9","0.0","0.0"
"86447","12","514","9","0.0","0.0"
"86567","11","433","9","0.0","0.0"
"86930","9","538","9","0.0","0.0"
"8732","12","459","9","0.0","0.0"
"88145","9","566","9","0.0","0.0"
